Tue Mar 21 15:37:28 2023:NOTICE:printLogHeader: hector version 2.5.0
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1779 T=-0.0918201 degC dTdt=0.0031731 dHdt=0.162633 cm/yr slr=4.0385 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1779 T=-0.0918201 degC Dtdt=0.0031731 DHdt_no_ice=0.0305871 cm/yr slr_no_ice=0.839454 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1780 T=-0.0889201 degC dTdt=0.00291317 dHdt=0.16553 cm/yr slr=4.20403 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1780 T=-0.0889201 degC Dtdt=0.00291317 DHdt_no_ice=0.0301693 cm/yr slr_no_ice=0.869623 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1781 T=-0.0859938 degC dTdt=0.00181584 dHdt=0.172546 cm/yr slr=4.37658 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1781 T=-0.0859938 degC Dtdt=0.00181584 DHdt_no_ice=0.0276601 cm/yr slr_no_ice=0.897283 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1782 T=-0.0852884 degC dTdt=-0.00319199 dHdt=0.197479 cm/yr slr=4.57405 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1782 T=-0.0852884 degC Dtdt=-0.00319199 DHdt_no_ice=0.015197 cm/yr slr_no_ice=0.91248 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1783 T=-0.0923778 degC dTdt=-0.009333 dHdt=0.2236 cm/yr slr=4.79766 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1783 T=-0.0923778 degC Dtdt=-0.009333 DHdt_no_ice=-0.000722716 cm/yr slr_no_ice=0.911758 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1784 T=-0.103954 degC dTdt=-0.00781694 dHdt=0.209689 cm/yr slr=5.00734 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1784 T=-0.103954 degC Dtdt=-0.00781694 DHdt_no_ice=0.0021413 cm/yr slr_no_ice=0.913899 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1785 T=-0.108012 degC dTdt=0.000804266 dHdt=0.165173 cm/yr slr=5.17252 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1785 T=-0.108012 degC Dtdt=0.000804266 DHdt_no_ice=0.0233697 cm/yr slr_no_ice=0.937269 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1786 T=-0.102346 degC dTdt=0.00678891 dHdt=0.139021 cm/yr slr=5.31154 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1786 T=-0.102346 degC Dtdt=0.00678891 DHdt_no_ice=0.0387846 cm/yr slr_no_ice=0.976053 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1787 T=-0.0944338 degC dTdt=0.00706431 dHdt=0.142102 cm/yr slr=5.45364 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1787 T=-0.0944338 degC Dtdt=0.00706431 DHdt_no_ice=0.0401061 cm/yr slr_no_ice=1.01616 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1788 T=-0.0882173 degC dTdt=0.000920985 dHdt=0.175686 cm/yr slr=5.62932 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1788 T=-0.0882173 degC Dtdt=0.000920985 DHdt_no_ice=0.0252451 cm/yr slr_no_ice=1.0414 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1789 T=-0.0925918 degC dTdt=-0.0105528 dHdt=0.229457 cm/yr slr=5.85878 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1789 T=-0.0925918 degC Dtdt=-0.0105528 DHdt_no_ice=-0.00378938 cm/yr slr_no_ice=1.03762 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1790 T=-0.109323 degC dTdt=-0.0133401 dHdt=0.233746 cm/yr slr=6.09253 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1790 T=-0.109323 degC Dtdt=-0.0133401 DHdt_no_ice=-0.0120961 cm/yr slr_no_ice=1.02552 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1791 T=-0.119272 degC dTdt=-0.00250763 dHdt=0.175095 cm/yr slr=6.26762 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1791 T=-0.119272 degC Dtdt=-0.00250763 DHdt_no_ice=0.0141892 cm/yr slr_no_ice=1.03971 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1792 T=-0.114338 degC dTdt=0.00759667 dHdt=0.128347 cm/yr slr=6.39597 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1792 T=-0.114338 degC Dtdt=0.00759667 DHdt_no_ice=0.0398446 cm/yr slr_no_ice=1.07955 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1793 T=-0.104079 degC dTdt=0.00920849 dHdt=0.126194 cm/yr slr=6.52216 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1793 T=-0.104079 degC Dtdt=0.00920849 DHdt_no_ice=0.0446949 cm/yr slr_no_ice=1.12425 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1794 T=-0.0959212 degC dTdt=0.00621197 dHdt=0.145446 cm/yr slr=6.66761 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1794 T=-0.0959212 degC Dtdt=0.00621197 DHdt_no_ice=0.0378562 cm/yr slr_no_ice=1.1621 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1795 T=-0.0916548 degC dTdt=0.00344736 dHdt=0.161381 cm/yr slr=6.82899 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1795 T=-0.0916548 degC Dtdt=0.00344736 DHdt_no_ice=0.031286 cm/yr slr_no_ice=1.19339 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1796 T=-0.0890265 degC dTdt=0.00342799 dHdt=0.162948 cm/yr slr=6.99194 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1796 T=-0.0890265 degC Dtdt=0.00342799 DHdt_no_ice=0.0314479 cm/yr slr_no_ice=1.22484 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1797 T=-0.0847988 degC dTdt=0.00467605 dHdt=0.1592 cm/yr slr=7.15114 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1797 T=-0.0847988 degC Dtdt=0.00467605 DHdt_no_ice=0.0349062 cm/yr slr_no_ice=1.25974 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1798 T=-0.0796744 degC dTdt=0.00479269 dHdt=0.161498 cm/yr slr=7.31264 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1798 T=-0.0796744 degC Dtdt=0.00479269 DHdt_no_ice=0.0356078 cm/yr slr_no_ice=1.29535 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1799 T=-0.0752134 degC dTdt=0.00394995 dHdt=0.168126 cm/yr slr=7.48076 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1799 T=-0.0752134 degC Dtdt=0.00394995 DHdt_no_ice=0.0338578 cm/yr slr_no_ice=1.32921 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1800 T=-0.0717745 degC dTdt=0.00328812 dHdt=0.173294 cm/yr slr=7.65406 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1800 T=-0.0717745 degC Dtdt=0.00328812 DHdt_no_ice=0.0324784 cm/yr slr_no_ice=1.36169 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1801 T=-0.0686371 degC dTdt=0.00282965 dHdt=0.177298 cm/yr slr=7.83135 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1801 T=-0.0686371 degC Dtdt=0.00282965 DHdt_no_ice=0.0315831 cm/yr slr_no_ice=1.39327 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1802 T=-0.0661152 degC dTdt=0.00243716 dHdt=0.180633 cm/yr slr=8.01199 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1802 T=-0.0661152 degC Dtdt=0.00243716 DHdt_no_ice=0.0308037 cm/yr slr_no_ice=1.42407 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1803 T=-0.0637628 degC dTdt=0.00239874 dHdt=0.182139 cm/yr slr=8.19413 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1803 T=-0.0637628 degC Dtdt=0.00239874 DHdt_no_ice=0.0308958 cm/yr slr_no_ice=1.45497 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1804 T=-0.0613177 degC dTdt=0.00214591 dHdt=0.184747 cm/yr slr=8.37887 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1804 T=-0.0613177 degC Dtdt=0.00214591 DHdt_no_ice=0.0304594 cm/yr slr_no_ice=1.48543 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1805 T=-0.059471 degC dTdt=0.00187553 dHdt=0.187106 cm/yr slr=8.56598 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1805 T=-0.059471 degC Dtdt=0.00187553 DHdt_no_ice=0.0299311 cm/yr slr_no_ice=1.51536 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1806 T=-0.0575666 degC dTdt=0.00181167 dHdt=0.188485 cm/yr slr=8.75447 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1806 T=-0.0575666 degC Dtdt=0.00181167 DHdt_no_ice=0.0299239 cm/yr slr_no_ice=1.54528 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1807 T=-0.0558476 degC dTdt=-0.0195986 dHdt=0.294358 cm/yr slr=9.04882 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1807 T=-0.0558476 degC Dtdt=-0.0195986 DHdt_no_ice=-0.0234642 cm/yr slr_no_ice=1.52182 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1808 T=-0.0967638 degC dTdt=-0.0869735 dHdt=0.601583 cm/yr slr=9.65041 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1808 T=-0.0967638 degC Dtdt=-0.0869735 DHdt_no_ice=-0.195175 cm/yr slr_no_ice=1.32665 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1809 T=-0.229795 degC dTdt=-0.137488 dHdt=0.774605 cm/yr slr=10.425 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1809 T=-0.229795 degC Dtdt=-0.137488 DHdt_no_ice=-0.332103 cm/yr slr_no_ice=0.994543 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1810 T=-0.371739 degC dTdt=-0.090005 dHdt=0.462451 cm/yr slr=10.8875 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1810 T=-0.371739 degC Dtdt=-0.090005 DHdt_no_ice=-0.224752 cm/yr slr_no_ice=0.769791 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1811 T=-0.409805 degC dTdt=-0.00141143 dHdt=0.00702531 cm/yr slr=10.8945 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1811 T=-0.409805 degC Dtdt=-0.00141143 DHdt_no_ice=-0.00631295 cm/yr slr_no_ice=0.763478 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1812 T=-0.374562 degC dTdt=0.0390478 dHdt=-0.171489 cm/yr slr=10.723 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1812 T=-0.374562 degC Dtdt=0.0390478 DHdt_no_ice=0.0976544 cm/yr slr_no_ice=0.861132 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1813 T=-0.331709 degC dTdt=0.0123769 dHdt=-0.0168039 cm/yr slr=10.7062 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1813 T=-0.331709 degC Dtdt=0.0123769 DHdt_no_ice=0.0344054 cm/yr slr_no_ice=0.895538 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1814 T=-0.349809 degC dTdt=-0.0832645 dHdt=0.441703 cm/yr slr=11.1479 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1814 T=-0.349809 degC Dtdt=-0.0832645 DHdt_no_ice=-0.206146 cm/yr slr_no_ice=0.689392 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1815 T=-0.498238 degC dTdt=-0.157928 dHdt=0.724436 cm/yr slr=11.8723 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1815 T=-0.498238 degC Dtdt=-0.157928 DHdt_no_ice=-0.40468 cm/yr slr_no_ice=0.284712 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1816 T=-0.665665 degC dTdt=-0.096593 dHdt=0.330133 cm/yr slr=12.2025 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1816 T=-0.665665 degC Dtdt=-0.096593 DHdt_no_ice=-0.264736 cm/yr slr_no_ice=0.0199761 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1817 T=-0.691424 degC dTdt=0.0304555 dHdt=-0.306829 cm/yr slr=11.8956 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1817 T=-0.691424 degC Dtdt=0.0304555 DHdt_no_ice=0.0508248 cm/yr slr_no_ice=0.0708009 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1818 T=-0.604754 degC dTdt=0.0961258 dHdt=-0.580079 cm/yr slr=11.3156 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1818 T=-0.604754 degC Dtdt=0.0961258 DHdt_no_ice=0.221934 cm/yr slr_no_ice=0.292735 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1819 T=-0.499173 degC dTdt=0.0957132 dHdt=-0.518931 cm/yr slr=10.7966 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1819 T=-0.499173 degC Dtdt=0.0957132 DHdt_no_ice=0.229349 cm/yr slr_no_ice=0.522084 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1820 T=-0.413328 degC dTdt=0.0738391 dHdt=-0.363675 cm/yr slr=10.433 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1820 T=-0.413328 degC Dtdt=0.0738391 DHdt_no_ice=0.181532 cm/yr slr_no_ice=0.703616 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1821 T=-0.351494 degC dTdt=0.0533104 dHdt=-0.228458 cm/yr slr=10.2045 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1821 T=-0.351494 degC Dtdt=0.0533104 DHdt_no_ice=0.135156 cm/yr slr_no_ice=0.838772 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1822 T=-0.306707 degC dTdt=0.0394101 dHdt=-0.135265 cm/yr slr=10.0692 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1822 T=-0.306707 degC Dtdt=0.0394101 DHdt_no_ice=0.103989 cm/yr slr_no_ice=0.942761 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1823 T=-0.272674 degC dTdt=0.0305081 dHdt=-0.0725873 cm/yr slr=9.99664 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1823 T=-0.272674 degC Dtdt=0.0305081 DHdt_no_ice=0.0844563 cm/yr slr_no_ice=1.02722 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1824 T=-0.245691 degC dTdt=0.0241925 dHdt=-0.02653 cm/yr slr=9.97011 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1824 T=-0.245691 degC Dtdt=0.0241925 DHdt_no_ice=0.0708258 cm/yr slr_no_ice=1.09804 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1825 T=-0.224289 degC dTdt=0.019597 dHdt=0.00797248 cm/yr slr=9.97808 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1825 T=-0.224289 degC Dtdt=0.019597 DHdt_no_ice=0.0610494 cm/yr slr_no_ice=1.15909 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1826 T=-0.206497 degC dTdt=0.0163473 dHdt=0.0338597 cm/yr slr=10.0119 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1826 T=-0.206497 degC Dtdt=0.0163473 DHdt_no_ice=0.0543486 cm/yr slr_no_ice=1.21344 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1827 T=-0.191595 degC dTdt=0.0135157 dHdt=0.0560802 cm/yr slr=10.068 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1827 T=-0.191595 degC Dtdt=0.0135157 DHdt_no_ice=0.0484616 cm/yr slr_no_ice=1.2619 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1828 T=-0.179466 degC dTdt=0.00980933 dHdt=0.0810335 cm/yr slr=10.1491 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1828 T=-0.179466 degC Dtdt=0.00980933 DHdt_no_ice=0.0401661 cm/yr slr_no_ice=1.30207 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1829 T=-0.171976 degC dTdt=-0.0022357 dHdt=0.144248 cm/yr slr=10.2933 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1829 T=-0.171976 degC Dtdt=-0.0022357 DHdt_no_ice=0.0106527 cm/yr slr_no_ice=1.31272 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1830 T=-0.183937 degC dTdt=-0.0267915 dHdt=0.257874 cm/yr slr=10.5512 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1830 T=-0.183937 degC Dtdt=-0.0267915 DHdt_no_ice=-0.0516937 cm/yr slr_no_ice=1.26103 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1831 T=-0.225559 degC dTdt=-0.0407492 dHdt=0.302958 cm/yr slr=10.8541 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1831 T=-0.225559 degC Dtdt=-0.0407492 DHdt_no_ice=-0.0899176 cm/yr slr_no_ice=1.17111 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1832 T=-0.265435 degC dTdt=-0.0213127 dHdt=0.185388 cm/yr slr=11.0395 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1832 T=-0.265435 degC Dtdt=-0.0213127 DHdt_no_ice=-0.0445166 cm/yr slr_no_ice=1.12659 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1833 T=-0.268184 degC dTdt=-0.00811167 dHdt=0.119164 cm/yr slr=11.1587 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1833 T=-0.268184 degC Dtdt=-0.00811167 DHdt_no_ice=-0.0117339 cm/yr slr_no_ice=1.11486 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1834 T=-0.281659 degC dTdt=-0.0406913 dHdt=0.271259 cm/yr slr=11.4299 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1834 T=-0.281659 degC Dtdt=-0.0406913 DHdt_no_ice=-0.094261 cm/yr slr_no_ice=1.0206 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1835 T=-0.349567 degC dTdt=-0.0603827 dHdt=0.329718 cm/yr slr=11.7597 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1835 T=-0.349567 degC Dtdt=-0.0603827 DHdt_no_ice=-0.148922 cm/yr slr_no_ice=0.871676 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1836 T=-0.402424 degC dTdt=-0.0194969 dHdt=0.0997772 cm/yr slr=11.8594 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1836 T=-0.402424 degC Dtdt=-0.0194969 DHdt_no_ice=-0.0509362 cm/yr slr_no_ice=0.82074 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1837 T=-0.388561 degC dTdt=0.0309545 dHdt=-0.139671 cm/yr slr=11.7198 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1837 T=-0.388561 degC Dtdt=0.0309545 DHdt_no_ice=0.0763015 cm/yr slr_no_ice=0.897042 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1838 T=-0.340515 degC dTdt=0.047772 dHdt=-0.195171 cm/yr slr=11.5246 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1838 T=-0.340515 degC Dtdt=0.047772 DHdt_no_ice=0.122189 cm/yr slr_no_ice=1.01923 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1839 T=-0.293017 degC dTdt=0.0406788 dHdt=-0.133815 cm/yr slr=11.3908 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1839 T=-0.293017 degC Dtdt=0.0406788 DHdt_no_ice=0.108256 cm/yr slr_no_ice=1.12749 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1840 T=-0.259158 degC dTdt=0.0290153 dHdt=-0.0577034 cm/yr slr=11.3331 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1840 T=-0.259158 degC Dtdt=0.0290153 DHdt_no_ice=0.0818058 cm/yr slr_no_ice=1.20929 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1841 T=-0.234986 degC dTdt=0.0217281 dHdt=-0.00845983 cm/yr slr=11.3246 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1841 T=-0.234986 degC Dtdt=0.0217281 DHdt_no_ice=0.0655213 cm/yr slr_no_ice=1.27481 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1842 T=-0.215701 degC dTdt=0.0163923 dHdt=0.0284848 cm/yr slr=11.3531 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1842 T=-0.215701 degC Dtdt=0.0163923 DHdt_no_ice=0.0537247 cm/yr slr_no_ice=1.32854 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1843 T=-0.202201 degC dTdt=0.0117306 dHdt=0.0588874 cm/yr slr=11.412 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1843 T=-0.202201 degC Dtdt=0.0117306 DHdt_no_ice=0.0431503 cm/yr slr_no_ice=1.37169 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1844 T=-0.19224 degC dTdt=0.0103326 dHdt=0.0713156 cm/yr slr=11.4833 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1844 T=-0.19224 degC Dtdt=0.0103326 DHdt_no_ice=0.0404523 cm/yr slr_no_ice=1.41214 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1845 T=-0.181536 degC dTdt=0.0114401 dHdt=0.0718831 cm/yr slr=11.5552 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1845 T=-0.181536 degC Dtdt=0.0114401 DHdt_no_ice=0.0440774 cm/yr slr_no_ice=1.45622 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1846 T=-0.16936 degC dTdt=0.0117457 dHdt=0.0772042 cm/yr slr=11.6324 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1846 T=-0.16936 degC Dtdt=0.0117457 DHdt_no_ice=0.0458156 cm/yr slr_no_ice=1.50203 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1847 T=-0.158045 degC dTdt=0.0104799 dHdt=0.0897435 cm/yr slr=11.7221 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1847 T=-0.158045 degC Dtdt=0.0104799 DHdt_no_ice=0.0435561 cm/yr slr_no_ice=1.54559 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1848 T=-0.1484 degC dTdt=0.00820666 dHdt=0.106283 cm/yr slr=11.8284 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1848 T=-0.1484 degC Dtdt=0.00820666 DHdt_no_ice=0.0386446 cm/yr slr_no_ice=1.58423 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1849 T=-0.141631 degC dTdt=0.0052547 dHdt=0.124538 cm/yr slr=11.953 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1849 T=-0.141631 degC Dtdt=0.0052547 DHdt_no_ice=0.0318062 cm/yr slr_no_ice=1.61604 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1850 T=-0.137891 degC dTdt=0.00389165 dHdt=0.133312 cm/yr slr=12.0863 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1850 T=-0.137891 degC Dtdt=0.00389165 DHdt_no_ice=0.0286978 cm/yr slr_no_ice=1.64474 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1851 T=-0.133848 degC dTdt=0.00487738 dHdt=0.130746 cm/yr slr=12.217 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1851 T=-0.133848 degC Dtdt=0.00487738 DHdt_no_ice=0.0314856 cm/yr slr_no_ice=1.67622 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1852 T=-0.128136 degC dTdt=0.00617445 dHdt=0.127589 cm/yr slr=12.3446 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1852 T=-0.128136 degC Dtdt=0.00617445 DHdt_no_ice=0.0351852 cm/yr slr_no_ice=1.71141 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1853 T=-0.121499 degC dTdt=0.00646335 dHdt=0.12989 cm/yr slr=12.4745 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1853 T=-0.121499 degC Dtdt=0.00646335 DHdt_no_ice=0.0364384 cm/yr slr_no_ice=1.74785 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1854 T=-0.115209 degC dTdt=0.000463114 dHdt=0.162813 cm/yr slr=12.6373 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1854 T=-0.115209 degC Dtdt=0.000463114 DHdt_no_ice=0.021941 cm/yr slr_no_ice=1.76979 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1855 T=-0.120573 degC dTdt=-0.024669 dHdt=0.282957 cm/yr slr=12.9203 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1855 T=-0.120573 degC Dtdt=-0.024669 DHdt_no_ice=-0.0413182 cm/yr slr_no_ice=1.72847 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1856 T=-0.164547 degC dTdt=-0.0505469 dHdt=0.385133 cm/yr slr=13.3054 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1856 T=-0.164547 degC Dtdt=-0.0505469 DHdt_no_ice=-0.109531 cm/yr slr_no_ice=1.61894 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1857 T=-0.221667 degC dTdt=-0.0364504 dHdt=0.284073 cm/yr slr=13.5895 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1857 T=-0.221667 degC Dtdt=-0.0364504 DHdt_no_ice=-0.0788592 cm/yr slr_no_ice=1.54008 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1858 T=-0.237448 degC dTdt=0.00187737 dHdt=0.08743 cm/yr slr=13.6769 cm
